source_url,name,short_description,description,price,stock,brand,category_id,category_name,image_url,flavor_enabled,flavors
https://vaporcentrovm.com.ar/producto/ignite-ice-40k-potencia-fria-sabor-intenso/,"IGNITE ICE 40K – Potencia Fría, Sabor Intenso","Explosión de sabor y frescura 🧊🔥 – IGNITE ICE 40K con 5% de nicotina, 800mAh de pura potencia. ¡Disfruta cada calada!","IGNITE ICE 40K llega con todo: 5% de nicotina , una batería de 800mAh , y una experiencia ultra refrescante en cada inhalación. Perfecto para quienes buscan potencia, estilo y sabor sin límites . Con un diseño moderno y un golpe de garganta potente, este dispositivo desechable redefine lo que esperas de tu vape. ⚡ Alta duración , 🧊 frescura extrema , y 💨 nubes intensas te esperan en cada calada. ¡Dale chispa a tu día con IGNITE ICE 40K!",16500.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/07/WhatsApp-Image-2025-07-21-at-15.55.27-1.jpeg,True,MINT|GRAPE PEACH|BLUEBERRY|MANGO|LEMON LIME|STRAWBERRY WATERMELON|GRAPE
https://vaporcentrovm.com.ar/producto/juice-king-a-18-000-puffs/,JUICE KING A 18.000 PUFFS,"Juice King A18000 Disposable – 18,000 Puffs de Potencia y Sabor Descubre el Juice King A18000 , un vape desechable de alto rendimiento diseñado para ofrecer una experiencia de vapeo excepcional. Con una capacidad prellenada de 20mL y batería de 650mAh , este dispositivo garantiza hasta 18,000 puffs en modo regular y 9,000 puffs en modo boost. ✅ Dos modos de potencia : Regular (18,000 puffs) y Boost (9,000 puffs). ✅ Bobinas Dual Mesh para un sabor más intenso y uniforme. ✅ Flujo de aire ajustable para personalizar tu calada. ✅ Pantalla digital de 0.96” con indicadores de batería y e-líquido. ✅ Carga rápida USB Tipo-C para mayor comodidad. Con 5% de nicotina (50mg) , el Juice King A18000 es ideal para quienes buscan un golpe de garganta potente con sabores definidos y duraderos . ¡Disfruta de la mejor tecnología en vapeo con este innovador dispositivo! 🚀💨","Sabor: STRAWBERRY WATERMELON , MEXICO MANGO , MIXED BERRIES , STRAWBERRY BANANA , BLUEBERRY RASPBERRY , GRAPE BLOW POP , CHERRY BOMB , BLUE MINT",16000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/WhatsApp_Image_2025-03-28_at_15.35.46-removebg-preview.png,True,STRAWBERRY WATERMELON|MEXICO MANGO|MIXED BERRIES|STRAWBERRY BANANA|BLUEBERRY RASPBERRY|GRAPE BLOW POP|CHERRY BOMB|BLUE MINT
https://vaporcentrovm.com.ar/producto/lost-angel-pro-max-20k/,Lost Angel PRO MAX 20k,"Descubre el Lost Angel Pro Max 20,000 Puffs , el vape desechable ideal para quienes buscan durabilidad, conveniencia y sabor excepcional . Con 16 ml de e-líquido precargado y bobinas de malla doble , garantiza un sabor intenso y una producción de vapor óptima 💨🔥. ✅ Características destacadas: Durabilidad extrema : Hasta 20,000 caladas en modo normal. Batería recargable 🔋 con puerto USB Tipo-C (cable no incluido). Bobinas de malla doble para una experiencia de vapeo más rica y suave. 5% de nicotina (50 mg) para una sensación satisfactoria. El Lost Angel Pro Max combina rendimiento y comodidad , ofreciendo una experiencia premium en cada calada. 🚀💨","Sabor: BLUEBERRY COTTON CANDY , STRAWBERRY BANANA , GRAPE ICE , BLUEBERRY WATERMELON , CRAZY BERRY",20000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/juicy-peach.webp,True,BLUEBERRY COTTON CANDY|STRAWBERRY BANANA|GRAPE ICE|BLUEBERRY WATERMELON|CRAZY BERRY
https://vaporcentrovm.com.ar/producto/lost-mary-mo10k/,LOST MARY MO10K,"Descubre el Lost Mary MO10000 , el vape desechable más avanzado que eleva tu experiencia con 10,000 caladas , 18 ml de e-líquido premium y tecnología de bobina de malla para una restauración de sabor ","Descubre el Lost Mary MO10000 , el vape desechable más avanzado que eleva tu experiencia con 10,000 caladas , 18 ml de e-líquido premium y tecnología de bobina de malla para una restauración de sabor 45% mejor y una producción de vapor 30% superior 🌬️🔥. ✅ Características principales: Pantalla LED 📊 que muestra potencia y nivel de líquido. Batería recargable de 600 mAh 🔋 con puerto USB-C . Algoritmos inteligentes que evitan el sabor a quemado. 5% de nicotina (50 mg) para una experiencia intensa y duradera. Diseño ergonómico y ondulado , cómodo y elegante. El Lost Mary MO10000 no solo maximiza el sabor y la suavidad , sino que redefine el estándar en calidad y tecnología para vapeadores exigentes. 🚀💨",19000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/P0RvuXz3X44.970.970.jpg,True,TRIPLE MANGO|STRAWBERRY ICE|GRAPE BUBBLEGUM|MENTHOL ICE|ROSE GRAPE
https://vaporcentrovm.com.ar/producto/nikbar-10k-potencia-sabor-y-10-000-caladas/,"Nikbar 10K – Potencia, Sabor y 10.000 Caladas","Nikbar 10K: hasta 10.000 caladas, batería recargable y sabores intensos. Potencia, estilo y comodidad en un solo vape desechable.","El Nikbar 10K es un dispositivo de vapeo desechable de alto rendimiento diseñado para ofrecer hasta 10.000 caladas con una experiencia intensa y consistente desde la primera hasta la última bocanada. Equipado con una batería recargable y tecnología de malla para un sabor más puro, el Nikbar 10K combina potencia, estilo y comodidad. Con una amplia gama de sabores intensos y equilibrados, es ideal tanto para usuarios nuevos como para vapers experimentados que buscan durabilidad y calidad premium en un solo dispositivo. Sin mantenimiento ni complicaciones: solo disfruta y reemplaza cuando se acabe. 🔥 Sabores Disponibles: PINEAPPLE ICE | CHERRY WATERMELON ICE | BLUEBERRY ICE | GRAPE ICE | STRAWBERRY SHORTCAKE | WATERMELON BUBBLE GUM",30000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/04/nikbar-10000-pod-descartavel1-f1d274a821a50bf1de17412127385378-480-0.jpg,True,PINEAPPLE ICE|CHERRY WATERMELON ICE|BLUEBERRY ICE|GRAPE ICE|STRAWBERRY SHORTCAKE|WATERMELON BUBBLE GUM
https://vaporcentrovm.com.ar/producto/nikbar-ice-baby-40k/,Nikbar Ice Baby 40K,"Descubre el Nikbar Ice Baby 40K , el vape desechable más innovador , diseñado para quienes buscan control total y sabor extremo . Con 40,000 caladas , tecnología Triple Mesh Coil y pantalla LCD lateral interactiva , te permite personalizar nicotina, intensidad y nivel de frío ❄️🔥. ✅ Características principales: Regulación de NlC% y fuerza del sabor. Control del nivel de frío (Ice Level) para una experiencia refrescante a medida. Triple Mesh Coil para un sabor más definido y profundo. Flujo de aire ajustable para una calada perfecta. Super batería de 1000 mAh 🔋 con carga USB-C de larga duración. Ideal para principiantes y expertos , el Nikbar Ice Baby 40K te transporta a una nueva dimensión de personalización y sabor . 🚀💨","Sabor: MIAMI MINT , GRAPE ICE , PINEAPPLE ICE , STRAWBERRY , WATERMELON ICE , BLACK CHERRY ICE",18000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/2354823453_2025-03-27_15_16_10_0.png,True,MIAMI MINT|GRAPE ICE|PINEAPPLE ICE|STRAWBERRY|WATERMELON ICE|BLACK CHERRY ICE
https://vaporcentrovm.com.ar/producto/oxbar-ice-nic-control-35k/,OXBAR ICE-NIC Control 35K,"Control de nicotina: Tres niveles ajustables: Bajo, Regular y Fuerte. Control de frescura (ICE): Cuatro niveles disponibles: Sin hielo, Bajo, Medio y Brain Freeze. Capacidad de caladas: Hasta 35.000 caladas por dispositivo. Batería recargable: 900mAh con carga rápida mediante puerto USB Tipo-C. Pantalla digital: Muestra niveles de batería, nicotina y frescura. Tecnología de doble malla: Proporciona un sabor intenso y producción de vapor consistente. Diseño ergonómico: Compacto y fácil de transportar. Sabores disponibles: Amplia variedad, incluyendo opciones frutales, mentoladas y dulces. ​","🔥 OXBAR ICE-NIC Control 35K – Vape Desechable con Control de Nicotina y Frescura El OXBAR ICE-NIC Control 35K es un dispositivo de vapeo desechable revolucionario que ofrece hasta 35.000 caladas . Diseñado en colaboración con Pod Juice , este vape permite ajustar tanto el nivel de nicotina como la intensidad de frescura (mentol), brindando una experiencia de vapeo completamente personalizada. ¿Cómo se ajustan los niveles de nicotina y frescura? El dispositivo cuenta con botones dedicados para cada ajuste, permitiendo cambiar los niveles según tu preferencia. ​ 📌 ¿Cuánto tiempo dura la batería? La batería de 900mAh es recargable y está diseñada para durar todo el ciclo de vida del dispositivo, ofreciendo hasta 35.000 caladas. ​ 📌 ¿Es adecuado para principiantes? Sí, su diseño intuitivo y la posibilidad de personalizar la experiencia lo hacen ideal tanto para principiantes como para usuarios experimentados. ​ 📌 ¿Qué tipo de líquidos utiliza? Viene prellenado con e-líquido de Pod Juice con una concentración de nicotina del 5% (50mg).",20000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/04/oxbar_ice_nic_control_35k_3c5122bb25.avif,True,TRIPLE BERRY ICE|TROPICAL DEW DROP|STRAWBERRY SPLASH|BLUE BERRY WATERMELON|PINK STRAWBERRY BURST|STRAWBERRY SHORT CAKE|WATER MELON LUSH
https://vaporcentrovm.com.ar/producto/pod-blvk-bar-20k-vape-desechable-de-tabaco/,POD BLVK BAR 20K – Vape Desechable de Tabaco,"Experimenta el auténtico sabor a tabaco con el POD BLVK BAR 20K , un vape desechable de alto rendimiento diseñado para quienes buscan una alternativa sofisticada. Con 20,000 caladas , garantiza una experiencia prolongada y satisfactoria 💨🔥. ✅ Características principales: Sabor premium a tabaco , auténtico e intenso. 20,000 caladas para un vapeo duradero. Batería recargable USB-C 🔋 para mayor comodidad. Diseño elegante y portátil , ideal para cualquier ocasión. Si buscas un vape desechable de tabaco con calidad superior y gran autonomía , el POD BLVK BAR 20K es tu mejor opción. 🚀💨","Sabor: AMERICAN TOBACCO , BURLEY TOBACCO",29000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/36f3d1_50bf47b4cfa94428a373f9d7ff2e7fa3mv2.avif,True,AMERICAN TOBACCO|BURLEY TOBACCO
https://vaporcentrovm.com.ar/producto/pod-descartabe-yooz-linkx-25-000-puffs/,Pod descartabe Yooz Linkx 25.000 Puffs,"YOOZ Linkx 25,000 Inhalaciones | Dispositivo Desechable Recargable de Alta Tecnología 🌟 Descubre el YOOZ Linkx, un dispositivo electrónico que redefine el vapeo con hasta 25,000 inhalaciones. Perfecto para quienes buscan funciones avanzadas y una potente administración de nicotina, este desechable recargable combina innovación, conveniencia y entretenimiento. 🔋 Batería recargable de 850 mAh – Disfruta de un uso prolongado y eficiente gracias a la carga rápida por USB tipo C (cable no incluido). 💧 5% de concentración de nicotina – Ofrece una dosis audaz y potente para una satisfacción máxima en cada calada. 📱 Interfaz de pantalla táctil – Navega fácilmente con fondos de pantalla personalizables y GIFs que hacen que cada uso sea único. 🎶 Efectos de sonido interactivos – Elige entre opciones inmersivas como Shisha/I, Robot, Counter-Strike y Black Hole para una experiencia divertida. 🔗 Conectividad Bluetooth – Sincroniza con la aplicación YOOZ para funciones y controles avanzados, mejorando tu experiencia de vapeo. 📞 Función de llamada telefónica – Responde llamadas directamente desde tu dispositivo desechable, manteniéndote conectado en todo momento. 🎮 7 juegos integrados – Mantente entretenido con juegos como PlaneWars, FightZombies y DuckRange, ¡perfectos para pasar el tiempo! 🌬️ Flujo de aire ajustable y bobinas de malla doble – Personaliza la producción de vapor y mejora el sabor para una experiencia de vapeo a tu medida. Rendimiento de Siguiente Nivel en Cada Bocanada El YOOZ Linkx no es solo un dispositivo de gran inhalación; su tecnología avanzada y características únicas brindan una experiencia de vapeo sin igual. Con su funcionalidad habilitada para Bluetooth y opciones de entretenimiento, tendrás todo lo que necesitas al alcance de tu mano. ¿Por qué elegir YOOZ Linkx? Uso prolongado con una increíble capacidad de 25,000 caladas. Tecnología avanzada con control de pantalla táctil, conectividad Bluetooth y juegos integrados. Recargable, ajustable y personalizable para una experiencia premium. ✨ ¡Eleva tu experiencia de vapeo con el YOOZ Linkx y disfruta de la innovación en cada calada!","Peso N/D Dimensiones N/D Sabor: WHITE GUM ICE , MIX BERRY , BLUEBERRY RASPBERRY , STRAWBERRY WATERMELON",23000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/yooz_linkx_25k.jpg,True,WHITE GUM ICE|MIX BERRY|BLUEBERRY RASPBERRY|STRAWBERRY WATERMELON
https://vaporcentrovm.com.ar/producto/pod-descartable-crypto-vibe-20-000-puffs/,Pod descartable Crypto Vibe 20.000 Puffs,"🚀 VAPER CRYPTO VIBE BITCOIN 20K – Innovación y Potencia en Cada Calada 💨 El Crypto Vibe Bitcoin 20K es el vape ideal para quienes buscan una experiencia moderna y de alto rendimiento. Con un diseño elegante y futurista, ofrece 20,000 puffs para una duración prolongada. Su sabor 🔥 «Bitcoin» 🔥 te sumergirá en una experiencia única, perfecta para los amantes de la tecnología y el estilo de vida digital. ✨ Características principales: ✔️ 💨 20,000 puffs para vapeo prolongado ✔️ ⚡ Potencia y rendimiento optimizados ✔️ 🎨 Diseño elegante y funcional ✔️ 🚀 Experiencia de sabor única e innovadora ⚠️ Contiene nicotina. Producto exclusivo para adultos. ¡Vapea con responsabilidad!","Peso N/D Dimensiones N/D Sabor: TIGER MELON ICE , STRAWBERRY ICE , GRAPE ICE , DOUBLE MANGO , AMERICANO ICE , PASSION FRUIT SOUR KIWI",30000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/crypto_vibe_20k.jpg,True,TIGER MELON ICE|STRAWBERRY ICE|GRAPE ICE|DOUBLE MANGO|AMERICANO ICE|PASSION FRUIT SOUR KIWI
https://vaporcentrovm.com.ar/producto/pod-descartable-elfbar-bc-10-000-puffs/,Pod descartable Elfbar BC 10.000 Puffs,"ElfBar BC10000 Puffs – Sabor Tropical y Frescura Inigualable ❄️ ✨ Características principales: ✔️ 💨 10,000 puffs de duración prolongada ✔️ 🔋 Batería recargable de 620 mAh ✔️ 💧 18 ml de esencia con 50 mg (5%) de sal de nicotina ✔️ 🚀 Activación automática, sin configuraciones ni ajustes ✔️ 🎨 Diseño anatómico y elegante para mayor comodidad ⚠️ Contiene nicotina. Solo para adultos. ¡Vapea con responsabilidad!","Peso N/D Dimensiones N/D Sabor: ROYAL PURPLE , REFRESHING RED , GRAPE CHERRY , Blueberry Mint , Strawberry ice , ZESTY FIZZ",20000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/elfbar_bc_10k.jpg,True,ROYAL PURPLE|REFRESHING RED|GRAPE CHERRY|Blueberry Mint|Strawberry ice|ZESTY FIZZ
https://vaporcentrovm.com.ar/producto/pod-descartable-elfbar-gh-23-000-puffs/,Pod descartable Elfbar GH 23.000 Puffs,"ELFBAR GH 23000 PUFF – Innovación y Durabilidad en un Solo Vape 💨 El ElfBar GH 23000 llega con tecnología avanzada y un diseño innovador para ofrecerte una experiencia de vapeo única. Con hasta 23,000 puffs, una pantalla indicadora de esencia y batería, y tres configuraciones de caladas (23K, 17K y 12K), este vape desechable se adapta a tu estilo. ✨ Características principales: ✔️ 💨 Hasta 23,000 puffs con tres opciones de configuración ✔️ 📺 Pantalla LED con indicador de líquido y batería ✔️ 🔋 Batería recargable con una media de 15 recargas o más ✔️ ⚡ Listo para usar, sin necesidad de ajustes ✔️ ♻️ Eliminación responsable después de agotar el líquido ⚠️ Contiene nicotina. Solo para adultos. ¡Vapea con responsabilidad!","Peso N/D Dimensiones N/D Sabor: BAJA SPLASH , BLUE RAZZ ICE , GRAPE ICE , STRAWBERRY BANANA , WATERMELON ICE , STRAWBERRY ICE , ICE MINT , SAKURA GRAPE , PEACH MANGO WATERMELON",19000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/elfbar_gh_23k.jpg,True,BAJA SPLASH|BLUE RAZZ ICE|GRAPE ICE|STRAWBERRY BANANA|WATERMELON ICE|STRAWBERRY ICE|ICE MINT|SAKURA GRAPE|PEACH MANGO WATERMELON
https://vaporcentrovm.com.ar/producto/pod-descartable-elfbar-ice-king-40-000-puffs/,Pod descartable Elfbar Ice King 40.000 Puffs,"ElfBar Ice King 40000 Puffs 💨 Experiencia prolongada – Con hasta 40,000 caladas, el ELF BAR ICE KING 40000 redefine el vapeo, ofreciendo un dispositivo elegante e innovador para disfrutar sin preocupaciones. ❄️ Freshness Adjustment – Personaliza tu experiencia de vapeo con 5 niveles ajustables de frescura. Ya sea que prefieras un enfriamiento sutil o una ráfaga helada, el Ice King 40000 se adapta a tus preferencias. 🔋 Batería de larga duración – Equipado con una batería recargable de 850 mAh, garantizando un rendimiento constante y duradero. 💧 E-líquido premium – Con 22 ml de e-líquido precargado y una intensidad de nicotina del 5%, cada inhalación es intensa y satisfactoria. 🌪️ Sistema de flujo de aire avanzado – Disfruta de un vapeo personalizado con un sistema de doble flujo de aire que mejora la experiencia general. 🎨 Variedad de sabores – Elige entre 10 deliciosas opciones, como Dragon Strawberry, Sour Lush Gummy y Baja Splash, para satisfacer todos tus antojos. ⚠️ Importante: Producto desechable, no cuenta con garantía y es exclusivo para mayores de 18 años. ✨ ¡Redefine la frescura y la satisfacción con el ELF BAR ICE KING 40000!","Peso N/D Dimensiones N/D Sabor: CHERRY FUSE , SCARY BERRY , MIAMI MINT , WATERMELON ICE , SUMMER SPLASH , MANGO MAGIC , BLUE RAZZ ICE , BAJA SPLASH , GRAPE ICE , STRAWBERRY WATERMELON , TIGERS BLOOD",15000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/elfbar_ice_king.jpg,True,CHERRY FUSE|SCARY BERRY|MIAMI MINT|WATERMELON ICE|SUMMER SPLASH|MANGO MAGIC|BLUE RAZZ ICE|BAJA SPLASH|GRAPE ICE|STRAWBERRY WATERMELON|TIGERS BLOOD
https://vaporcentrovm.com.ar/producto/pod-descartable-geek-bar-pulse-x-25-000-puffs/,Pod descartable Geek Bar Pulse X 25.000 Puffs,"🔥 Geek Bar Pulse X 25000 PUffs – Potencia y Sabor Inigualable 🔥 Este vape desechable combina tecnología avanzada y diseño innovador para ofrecerte la mejor experiencia de vapeo. ✨ Características principales: ✔️ 💨 25,000 puffs (Modo normal) | ⚡ 15,000 puffs (Modo pulso) ✔️ 📺 Pantalla LED curva 3D con efectos sorprendentes ✔️ 🌀 Flujo de aire ajustable ✔️ 🔥 Bobinas de doble malla para máximo sabor ✔️ 🔋 Batería de 820 mAh con carga rápida USB-C ✔️ 💧 Indicador de nivel de e-líquido y duración de batería ✔️ 🚀 Activado por inhalación para mayor comodidad ⚠️ Contiene nicotina. Producto exclusivo para adultos. ¡Vapea con responsabilidad!","Peso N/D Dimensiones N/D Sabor: STRAWBERRY B-POP , BLACKBERRY BLUEBERRY , SOUR MANGO PINEAPPLE , SOUR STRAWS , COOL MINT , LEMON HEADS , WATERMELONICE",22000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/geek_bar_pulse_25k.jpg,True,STRAWBERRY B-POP|BLACKBERRY BLUEBERRY|SOUR MANGO PINEAPPLE|SOUR STRAWS|COOL MINT|LEMON HEADS|WATERMELONICE
https://vaporcentrovm.com.ar/producto/pod-descartable-insta-bar-15-000-puffs/,Pod descartable Insta Bar 15.000 Puffs,"🚀 ELFBAR FS 18000 Puff – Potencia y Sabor en Cada Calada 💨 ¡Descubre el ElfBar FS 18000, el vape desechable recargable que lleva tu experiencia al siguiente nivel! Con hasta 18,000 puffs, una batería recargable de 650mAh y carga rápida USB-C, disfrutarás de un rendimiento duradero sin interrupciones. ✨ Características principales: ✔️ 💨 18,000 puffs para una experiencia prolongada ✔️ 🔋 Batería recargable de 650mAh ✔️ ⚡ Carga rápida USB-C para mayor comodidad ✔️ 💧 20ML de líquido con sabores intensos ✔️ 🔥 5% de nicotina para una experiencia satisfactoria ✔️ 🎨 Diseño elegante, compacto y portátil ⚠️ Contiene nicotina. Solo para adultos. ¡Vapea con responsabilidad!","Peso N/D Dimensiones N/D Sabor: STRAWBERRY ICE CREAM , ALOE GRAPE ICE , WATERMELON SMASH , BLUE COTTON CANDY , CHERRY PEACH LEMONADE , CHILL MENTHOL , PINEAPPLE COCONUT ICE , BANANA ICE , GREEN APPLE ICE , BLUEBERRY GUAVA ICE , STRAWBERRY ICE",27000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/insta_bar_15k.jpg,True,STRAWBERRY ICE CREAM|ALOE GRAPE ICE|WATERMELON SMASH|BLUE COTTON CANDY|CHERRY PEACH LEMONADE|CHILL MENTHOL|PINEAPPLE COCONUT ICE|BANANA ICE|GREEN APPLE ICE|BLUEBERRY GUAVA ICE|STRAWBERRY ICE
https://vaporcentrovm.com.ar/producto/pod-descartable-lost-mary-mixer-30-000-puffs/,Pod descartable Lost Mary Mixer 30.000 Puffs,"Lost Mary Mixer | Pod Desechable Innovador 🌟 La innovación que estabas esperando – El Pod descartable Lost Mary Mixer combina tecnología avanzada y un diseño intuitivo para ofrecerte una experiencia de vapeo completamente personalizada. 🍭 Dos sabores en un solo dispositivo – Vaporiza dos sabores diferentes individualmente o en combinación. Ajusta tu experiencia de sabor con un simple toque del botón inferior, permitiéndote disfrutar de una variedad de opciones. 🔋 Batería recargable – Equipado con una batería de 800 mAh, este dispositivo garantiza un rendimiento duradero para tus sesiones de vapeo. 💧 E-líquido precargado – Con 19 ml de líquido electrónico y una concentración de nicotina del 5%, cada calada es intensa y satisfactoria. ⚡ Modos de vapeo ajustables – Elige entre el modo Boost para hasta 15,000 bocanadas o el modo Suave para hasta 30,000 bocanadas, adaptándose a tus preferencias personales. 🔌 Puerto de carga tipo C – Facilita la recarga del dispositivo para un uso continuo y conveniente. 📊 Indicadores útiles – Mantente al tanto de tus niveles de líquido y batería con el indicador incorporado, garantizando que nunca te quedes sin vapor. 🔄 Switch mixer – Permite elegir entre el sabor de la izquierda, el sabor de la derecha o mezclar ambos, brindando una experiencia de vapeo única y ajustable. ⚠️ Importante: Producto desechable, no cuenta con garantía y es exclusivo para mayores de 18 años. ✨ ¡Descubre la personalización del vapeo con el Lost Mary Mixer y lleva tus sesiones a un nuevo nivel!","Peso N/D Dimensiones N/D Sabor: APPLE GRAPE , WATERMELON ICE , BLUE RAZZ ICE , RASPBERRY PINEAPPLE , MIX MINT , BLUEBERRY WATERMELON",30000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/lost_mary_mixer_30k.jpg,True,APPLE GRAPE|WATERMELON ICE|BLUE RAZZ ICE|RASPBERRY PINEAPPLE|MIX MINT|BLUEBERRY WATERMELON
https://vaporcentrovm.com.ar/producto/pod-descartable-lost-vape-orion-bar-10-000-puffs/,POD descartable Lost Vape Orion Bar 10.000 Puffs,"Orion Bar 10,000 Puffs | Tecnología, Sabor y Diversión en un Solo Dispositivo 🚀 Innovación y rendimiento en cada calada – El Orion Bar 10,000 Puffs combina tecnología avanzada con una experiencia de vapeo excepcional. 📊 Pantalla LED inteligente – Monitorea en tiempo real los niveles de batería y e-líquido para un control total de tu vapeo. 💨 Flujo de aire ajustable – Personaliza cada inhalación con el sistema de ventilación regulable, adaptando el tiro a tu estilo. 🔥 Sabor intenso y vapor denso – Equipado con un atomizador de bobina de malla de 1.0 Ω, diseñado para maximizar el sabor y la producción de vapor. 🔋 Batería recargable de 650 mAh – Hasta 10,000 puffs, con carga rápida USB Tipo-C para mayor comodidad. 💧 Gran capacidad de e-líquido – 20 ml de esencia precargada con 5% de nicotina, asegurando un rendimiento prolongado y satisfactorio. ⚠️ Importante: Este producto es desechable, no cuenta con garantía y es exclusivo para mayores de 18 años. 🎯 Orion Bar 10,000: Donde la tecnología y la diversión se encuentran en cada bocanada.","Peso N/D Dimensiones N/D Sabor: STRAWBERRY CHEW , LUSH ICE , PEACH MANGO WATERMELON , GRAPE BURST , STRAWBERRY SUMMERTIME , KIWI PASSION FRUIT GUAVA , MIAMI MINT , BLUE RAZZ ICE",20000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/orion-bar-10k.jpg,True,STRAWBERRY CHEW|LUSH ICE|PEACH MANGO WATERMELON|GRAPE BURST|STRAWBERRY SUMMERTIME|KIWI PASSION FRUIT GUAVA|MIAMI MINT|BLUE RAZZ ICE
https://vaporcentrovm.com.ar/producto/pod-descartable-nexa-20-000-puffs/,Pod descartable Nexa 20.000 Puffs,"NEXA 20000 Puff | Dispositivo de Vapeo Desechable de Alta Gama 💨 NEXA 20000 Puff es un dispositivo desechable que destaca por su durabilidad y diseño sofisticado. Con una impresionante capacidad para ofrecer hasta 20,000 caladas, se posiciona como uno de los vapes desechables más longevos del mercado. 🔋 Batería Potente de 800 mAh – Asegura un rendimiento prolongado y constante durante todas tus sesiones de vapeo. 💧 Capacidad Generosa de E-líquido – Con 20 ml de e-líquido, tendrás suficiente para disfrutar sin preocuparte por recargas frecuentes. Características Destacadas Modos de Potencia Dual: Cambia entre dos configuraciones de potencia: 12 watts para una experiencia suave. 24 watts para un golpe más intenso. Esta funcionalidad innovadora permite a los usuarios personalizar su experiencia de vapeo según sus preferencias, haciendo del Nexa N20000 una opción versátil ideal para una amplia gama de vapers. ✨ Experimenta el equilibrio perfecto entre sofisticación y rendimiento con el NEXA 20000 Puff y descubre una nueva dimensión en el vapeo!","Peso N/D Dimensiones N/D Sabor: PEACH MANGO WATERMELON , FROZEN STRAWBERRY , WATERMELON ICE , SOUR APPLE ICE , STRAWBERRY KIWI , STRAWBERRY MANGO , TRIPLE BERRY , MIGHTY MINT , GRAPE BURST , MEXICAN MANGO , CHICAGO BLUEBERRY MINT",25000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/nexa_20k.jpg,True,PEACH MANGO WATERMELON|FROZEN STRAWBERRY|WATERMELON ICE|SOUR APPLE ICE|STRAWBERRY KIWI|STRAWBERRY MANGO|TRIPLE BERRY|MIGHTY MINT|GRAPE BURST|MEXICAN MANGO|CHICAGO BLUEBERRY MINT
https://vaporcentrovm.com.ar/producto/pod-descartable-nexa-40-000-puffs/,Pod descartable Nexa 40.000 Puffs,"NEXA ULTRA 40000 Puffs | Vape desechable de alta duración y sabores intensos Descubre NEXA ULTRA 40000 Puffs, el vape desechable diseñado para quienes buscan durabilidad, potencia y una explosión de sabor. Con 40.000 inhalaciones y 5% de nicotina, este dispositivo ofrece una experiencia prolongada y satisfactoria. 🔋 Duración extrema – ¡Hasta 40.000 puffs para un vapeo prolongado! 🔥 Sabores intensos – Desde frutas exóticas hasta mentolados refrescantes. 💨 Nube densa y suave – Vapor potente con cada calada. 🚀 Listo para usar – Sin recargas, sin complicaciones. Disfruta de una variedad de sabores irresistibles, desde la frescura afrutada de Mango Oasis y Sandía Arándano hasta el toque nostálgico de Gummy Blanco Ice. Refresca tu paladar con Cool Mint, Miami Mint o Blue Razz Ice, o prueba opciones intensas como Sour Apple Ice y Cherry Bomb. Experimenta la combinación perfecta de calidad, duración y sabor con NEXA ULTRA 40000 Puffs. ¡Hazte con el tuyo y eleva tu experiencia de vapeo! 🚀💨","Peso N/D Dimensiones N/D Sabor: CHERRY BOMB , COOL MINT , B-POP , WATERMELON ICE , STRAWBERRY ICE , BLUE RAZZ ICE , MANGO , BLUEBERRY WATERMELON",30000.0,10,,1,POD Descartables/Desechables,https://vaporcentrovm.com.ar/wp-content/uploads/2025/03/nexa_40000_puffs.jpg,True,CHERRY BOMB|COOL MINT|B-POP|WATERMELON ICE|STRAWBERRY ICE|BLUE RAZZ ICE|MANGO|BLUEBERRY WATERMELON
